Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 
TIME       :
FILENAME   : 
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =BB00-EP774  219.
  Instrument number       =UTC-6
                          =0
  Location                =BARO
  Sample period           =H01
  Sample method           =T
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


[Series settings]
  Serial number           =BB00-EP774  219.
  Instrument number       =UTC-6
  Location                =BARO
  Sample period           =00 01:00:00 0
  Sample method           =T
  Start date / time       =16:13:11 1-03-24
  End date / time         =16:13:10 30-06-24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =750,000   cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


Date/time;Pressure[cmH2O];Temperature[�C]
2024/03/13 04:35:40;1036,875;20,973
2024/03/13 05:35:40;1035,925;20,880
2024/03/13 06:35:40;1037,275;20,810
2024/03/13 07:35:40;1036,550;20,730
2024/03/13 08:35:40;1037,475;20,670
2024/03/13 09:35:40;1038,200;20,630
2024/03/13 10:35:40;1038,425;20,630
2024/03/13 11:35:40;1037,600;20,670
2024/03/13 12:35:40;1037,125;20,833
2024/03/13 13:35:40;1036,000;20,997
2024/03/13 14:35:40;1035,200;21,207
2024/03/13 15:35:40;1035,250;21,467
2024/03/13 16:35:40;1035,450;21,740
2024/03/13 17:35:40;1035,600;21,973
2024/03/13 18:35:40;1036,000;22,153
2024/03/13 19:35:40;1036,400;22,240
2024/03/13 20:35:40;1036,475;22,253
2024/03/13 21:35:40;1036,550;22,277
2024/03/13 22:35:40;1036,400;22,253
2024/03/13 23:35:40;1036,275;22,217
2024/03/14 00:35:40;1035,725;22,160
2024/03/14 01:35:40;1035,175;22,120
2024/03/14 02:35:40;1034,725;22,060
2024/03/14 03:35:40;1034,775;22,013
2024/03/14 04:35:40;1035,200;21,967
2024/03/14 05:35:40;1035,600;21,920
2024/03/14 06:35:40;1036,275;21,887
2024/03/14 07:35:40;1036,600;21,863
2024/03/14 08:35:40;1036,950;21,857
2024/03/14 09:35:40;1037,425;21,857
2024/03/14 10:35:40;1037,550;21,973
2024/03/14 11:35:40;1037,550;22,230
2024/03/14 12:35:40;1037,075;22,637
2024/03/14 13:35:40;1036,550;23,160
2024/03/14 14:35:40;1036,400;23,717
2024/03/14 15:35:40;1036,400;24,200
2024/03/14 16:35:40;1036,200;24,583
2024/03/14 17:35:40;1036,200;24,613
2024/03/14 18:35:40;1036,475;24,573
2024/03/14 19:35:40;1036,600;24,607
2024/03/14 20:35:40;1036,950;24,637
2024/03/14 21:35:40;1036,950;24,637
2024/03/14 22:35:40;1036,475;24,637
2024/03/14 23:35:40;1036,125;24,637
2024/03/15 00:35:40;1036,125;24,637
2024/03/15 01:35:40;1034,775;24,620
2024/03/15 02:35:40;1035,400;24,620
2024/03/15 03:35:40;1035,675;24,613
2024/03/15 04:35:40;1034,850;24,643
2024/03/15 05:35:40;1035,925;24,677
