Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 
TIME       : 
FILENAME   : 
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EU174  219.
  Instrument number       =UTC-6
                          =0
  Location                =EXAMPLE_1
  Sample period           =H01
  Sample method           =T
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


[Series settings]
  Serial number           =..00-EU174  219.
  Instrument number       =UTC-6
  Location                =NO_35_VEI_EU174
  Sample period           =00 01:00:00 0
  Sample method           =T
  Start date / time       =16:13:11 1-03-24
  End date / time         =16:13:10 30-06-24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


Date/time;Pressure[cmH2O];Temperature[�C]
2024/03/20 08:13:16;1178,458;20,527
2024/03/20 09:13:16;1178,167;20,537
2024/03/20 10:13:16;1177,875;20,520
2024/03/20 11:13:16;1176,708;20,527
2024/03/20 12:13:16;1174,958;20,527
2024/03/20 13:13:16;1173,500;20,520
2024/03/20 14:13:16;1172,158;20,537
2024/03/20 15:13:16;1170,992;20,537
2024/03/20 16:13:16;1169,650;20,520
2024/03/20 17:13:16;1169,650;20,520
2024/03/20 18:13:16;1169,533;20,537
2024/03/20 19:13:16;1169,242;20,537
2024/03/20 20:13:16;1169,358;20,537
2024/03/20 21:13:16;1169,358;20,537
2024/03/20 22:13:16;1168,950;20,543
2024/03/20 23:13:16;1168,192;20,527
2024/03/21 00:13:16;1167,317;20,527
2024/03/21 01:13:16;1166,617;20,537
2024/03/21 02:13:16;1165,450;20,543
2024/03/21 03:13:16;1164,983;20,537
2024/03/21 04:13:16;1164,575;20,537
2024/03/21 05:13:16;1164,400;20,543
2024/03/21 06:13:16;1165,158;20,537
2024/03/21 07:13:16;1163,525;20,537
2024/03/21 08:13:16;1163,408;20,537
2024/03/21 09:13:16;1163,817;20,537
2024/03/21 10:13:16;1162,942;20,543
2024/03/21 11:13:16;1161,658;20,537
2024/03/21 12:13:16;1161,192;20,537
2024/03/21 13:13:16;1160,492;20,543
2024/03/21 14:13:16;1158,742;20,543
2024/03/21 15:13:16;1156,992;20,560
2024/03/21 16:13:16;1156,817;20,543
2024/03/21 17:13:16;1156,525;20,550
2024/03/21 18:13:16;1155,650;20,543
2024/03/21 19:13:16;1154,192;20,543
2024/03/21 20:13:16;1154,600;20,543
2024/03/21 21:13:16;1154,483;20,550
2024/03/21 22:13:16;1153,900;20,567
2024/03/21 23:13:16;1152,150;20,560
2024/03/22 00:13:16;1151,567;20,550
2024/03/22 01:13:16;1150,108;20,543
2024/03/22 02:13:16;1148,475;20,550
2024/03/22 03:13:16;1147,892;20,537
2024/03/22 04:13:16;1147,308;20,550
2024/03/22 05:13:16;1147,308;20,550
2024/03/22 06:13:16;1147,892;20,543
2024/03/22 07:13:16;1230,025;20,567
2024/03/22 08:13:16;1228,275;20,560
2024/03/22 09:13:16;1226,992;20,550
2024/03/22 10:13:16;1225,942;20,560
2024/03/22 11:13:16;1220,983;20,567
2024/03/22 12:13:16;1218,067;20,543
2024/03/22 13:13:16;1209,433;20,573
2024/03/22 14:13:16;1193,217;20,560
2024/03/22 15:13:16;1187,967;20,560
2024/03/22 16:13:16;1186,333;20,560
2024/03/22 17:13:16;1185,925;20,560
2024/03/22 18:13:16;1185,167;20,550
2024/03/22 19:13:16;1184,875;20,567
2024/03/22 20:13:16;1185,458;20,567
2024/03/22 21:13:16;1185,925;20,567
2024/03/22 22:13:16;1186,333;20,567
2024/03/22 23:13:16;1186,333;20,567
2024/03/23 00:13:16;1186,508;20,567
2024/03/23 01:13:16;1186,917;20,567
2024/03/23 02:13:16;1186,625;20,567
2024/03/23 03:13:16;1186,917;20,567
2024/03/23 04:13:16;1187,967;20,560
2024/03/23 05:13:16;1188,550;20,567
2024/03/23 06:13:16;1189,133;20,560
2024/03/23 07:13:16;1190,125;20,567
2024/03/23 08:13:16;1191,000;20,567
2024/03/23 09:13:16;1191,758;20,567
2024/03/23 10:13:16;1191,758;20,567
2024/03/23 11:13:16;1191,292;20,560
2024/03/23 12:13:16;1191,000;20,560
2024/03/23 13:13:16;1189,717;20,567
2024/03/23 14:13:16;1189,250;20,567
2024/03/23 15:13:16;1188,667;20,567
2024/03/23 16:13:16;1188,550;20,573
2024/03/23 17:13:16;1188,550;20,573
2024/03/23 18:13:16;1188,550;20,567
2024/03/23 19:13:16;1188,958;20,573
2024/03/23 20:13:16;1189,250;20,590
2024/03/23 21:13:16;1190,592;20,567
2024/03/23 22:13:16;1190,417;20,567
2024/03/23 23:13:16;1189,717;20,567
2024/03/24 00:13:16;1189,133;20,573
2024/03/24 01:13:16;1189,250;20,583
2024/03/24 02:13:16;1187,675;20,573
2024/03/24 03:13:16;1187,792;20,573
2024/03/24 04:13:16;1186,917;20,567
2024/03/24 05:13:16;1186,625;20,583
2024/03/24 06:13:16;1186,625;20,573
2024/03/24 07:13:16;1186,800;20,583
2024/03/24 08:13:16;1185,925;20,583
2024/03/24 09:13:16;1185,167;20,583
2024/03/24 10:13:16;1183,708;20,567
2024/03/24 11:13:16;1184,175;20,583
2024/03/24 12:13:16;1182,833;20,573
2024/03/24 13:13:16;1180,325;20,573
2024/03/24 14:13:16;1178,458;20,583
2024/03/24 15:13:16;1177,292;20,590
2024/03/24 16:13:16;1175,367;20,583
2024/03/24 17:13:16;1174,958;20,590
2024/03/24 18:13:16;1178,867;20,600
2024/03/24 19:13:16;1177,700;20,583
2024/03/24 20:13:16;1176,533;20,590
2024/03/24 21:13:16;1176,417;20,600
2024/03/24 22:13:16;1175,833;20,600
2024/03/24 23:13:16;1175,542;20,590
2024/03/25 00:13:16;1173,208;20,600
2024/03/25 01:13:16;1172,042;20,600
2024/03/25 02:13:16;1170,292;20,583
2024/03/25 03:13:16;1169,358;20,600
2024/03/25 04:13:16;1168,367;20,583
2024/03/25 05:13:16;1167,900;20,590
2024/03/25 06:13:16;1167,783;20,590
2024/03/25 07:13:16;1167,317;20,590
2024/03/25 08:13:16;1166,733;20,600
2024/03/25 09:13:16;1167,783;20,590
2024/03/25 10:13:16;1166,617;20,600
2024/03/25 11:13:16;1165,567;20,590
2024/03/25 12:13:16;1163,233;20,600
2024/03/25 13:13:16;1160,317;20,600
2024/03/25 14:13:16;1158,158;20,607
2024/03/25 15:13:16;1157,400;20,600
2024/03/25 16:13:16;1156,525;20,607
2024/03/25 17:13:16;1155,650;20,607
2024/03/25 18:13:16;1154,892;20,623
2024/03/25 19:13:16;1155,067;20,607
2024/03/25 20:13:16;1155,475;20,600
2024/03/25 21:13:16;1155,475;20,613
2024/03/25 22:13:16;1154,892;20,600
2024/03/25 23:13:16;1153,725;20,600
2024/03/26 00:13:16;1154,308;20,607
2024/03/26 01:13:16;1154,892;20,613
2024/03/26 02:13:16;1153,025;20,600
2024/03/26 03:13:16;1152,850;20,600
2024/03/26 04:13:16;1221,858;20,613
2024/03/26 05:13:16;1221,975;20,607
2024/03/26 06:13:16;1197,300;20,607
2024/03/26 07:13:16;1194,500;20,613
2024/03/26 08:13:16;1194,092;20,600
2024/03/26 09:13:16;1194,383;20,613
2024/03/26 10:13:16;1194,208;20,623
2024/03/26 11:13:16;1194,092;20,630
2024/03/26 12:13:16;1192,750;20,607
2024/03/26 13:13:16;1191,583;20,607
2024/03/26 14:13:16;1191,292;20,613
2024/03/26 15:13:16;1190,708;20,623
2024/03/26 16:13:16;1190,300;20,623
2024/03/26 17:13:16;1190,008;20,613
2024/03/26 18:13:16;1190,708;20,623
2024/03/26 19:13:16;1191,583;20,613
2024/03/26 20:13:16;1192,342;20,623
2024/03/26 21:13:16;1192,633;20,623
2024/03/26 22:13:16;1192,750;20,623
2024/03/26 23:13:16;1193,217;20,623
2024/03/27 00:13:16;1193,625;20,630
2024/03/27 01:13:16;1193,508;20,623
2024/03/27 02:13:16;1192,925;20,630
2024/03/27 03:13:16;1191,875;20,623
2024/03/27 04:13:16;1192,750;20,630
2024/03/27 05:13:16;1192,925;20,623
2024/03/27 06:13:16;1194,208;20,630
2024/03/27 07:13:16;1195,258;20,630
2024/03/27 08:13:16;1195,842;20,623
2024/03/27 09:13:16;1195,958;20,623
2024/03/27 10:13:16;1195,667;20,630
2024/03/27 11:13:16;1196,425;20,630
2024/03/27 12:13:16;1196,250;20,637
2024/03/27 13:13:16;1195,667;20,623
2024/03/27 14:13:16;1194,675;20,623
2024/03/27 15:13:16;1194,675;20,630
2024/03/27 16:13:16;1194,967;20,630
2024/03/27 17:13:16;1195,258;20,637
2024/03/27 18:13:16;1196,250;20,630
2024/03/27 19:13:16;1195,958;20,630
2024/03/27 20:13:16;1197,300;20,630
2024/03/27 21:13:16;1197,708;20,630
2024/03/27 22:13:16;1197,417;20,630
2024/03/27 23:13:16;1196,833;20,630
2024/03/28 00:13:16;1197,417;20,637
2024/03/28 01:13:16;1197,592;20,637
2024/03/28 02:13:16;1196,425;20,647
2024/03/28 03:13:16;1195,958;20,630
2024/03/28 04:13:16;1195,083;20,637
2024/03/28 05:13:16;1194,675;20,637
2024/03/28 06:13:16;1193,800;20,647
2024/03/28 07:13:16;1193,800;20,647
2024/03/28 08:13:16;1193,625;20,637
2024/03/28 09:13:16;1194,092;20,637
2024/03/28 10:13:16;1192,633;20,637
2024/03/28 11:13:16;1191,875;20,647
2024/03/28 12:13:16;1190,008;20,637
2024/03/28 13:13:16;1187,500;20,637
2024/03/28 14:13:16;1186,217;20,630
2024/03/28 15:13:16;1184,583;20,637
2024/03/28 16:13:16;1182,950;20,647
2024/03/28 17:13:16;1182,250;20,637
2024/03/28 18:13:16;1182,075;20,653
2024/03/28 19:13:16;1182,658;20,647
2024/03/28 20:13:16;1181,958;20,637
2024/03/28 21:13:16;1181,958;20,647
2024/03/28 22:13:16;1181,083;20,653
2024/03/28 23:13:16;1180,033;20,647
2024/03/29 00:13:16;1179,917;20,653
2024/03/29 01:13:16;1178,167;20,653
2024/03/29 02:13:16;1176,533;20,647
2024/03/29 03:13:16;1175,658;20,660
2024/03/29 04:13:16;1175,075;20,660
2024/03/29 05:13:16;1174,958;20,647
2024/03/29 06:13:16;1174,200;20,653
2024/03/29 07:13:16;1173,617;20,660
2024/03/29 08:13:16;1172,742;20,653
2024/03/29 09:13:16;1171,867;20,660
2024/03/29 10:13:16;1171,867;20,647
2024/03/29 11:13:16;1170,117;20,660
2024/03/29 12:13:16;1168,775;20,653
2024/03/29 13:13:16;1167,492;20,660
2024/03/29 14:13:16;1165,858;20,660
2024/03/29 15:13:16;1164,692;20,660
2024/03/29 16:13:16;1164,283;20,660
2024/03/29 17:13:16;1163,117;20,653
2024/03/29 18:13:16;1162,358;20,660
2024/03/29 19:13:16;1162,942;20,647
2024/03/29 20:13:16;1162,533;20,660
2024/03/29 21:13:16;1161,950;20,653
2024/03/29 22:13:16;1160,783;20,653
2024/03/29 23:13:16;1160,317;20,660
2024/03/30 00:13:16;1159,150;20,660
2024/03/30 01:13:16;1157,575;20,660
2024/03/30 02:13:16;1156,992;20,660
2024/03/30 03:13:16;1156,408;20,653
2024/03/30 04:13:16;1155,650;20,670
2024/03/30 05:13:16;1155,767;20,660
2024/03/30 06:13:16;1156,233;20,653
2024/03/30 07:13:16;1156,525;20,660
2024/03/30 08:13:16;1156,525;20,670
2024/03/30 09:13:16;1156,525;20,670
2024/03/30 10:13:16;1155,942;20,660
2024/03/30 11:13:16;1155,650;20,670
2024/03/30 12:13:16;1154,483;20,660
2024/03/30 13:13:16;1153,725;20,677
2024/03/30 14:13:16;1152,267;20,653
2024/03/30 15:13:16;1151,275;20,660
2024/03/30 16:13:16;1150,225;20,653
2024/03/30 17:13:16;1149,817;20,660
2024/03/30 18:13:16;1149,233;20,670
2024/03/30 19:13:16;1149,525;20,660
2024/03/30 20:13:16;1149,525;20,660
2024/03/30 21:13:16;1149,350;20,670
2024/03/30 22:13:16;1148,475;20,670
2024/03/30 23:13:16;1148,358;20,660
2024/03/31 00:13:16;1147,308;20,670
2024/03/31 01:13:16;1146,317;20,670
2024/03/31 02:13:16;1145,442;20,660
2024/03/31 03:13:16;1144,683;20,660
2024/03/31 04:13:16;1145,558;20,660
2024/03/31 05:13:16;1145,267;20,660
2024/03/31 06:13:16;1145,850;20,660
2024/03/31 07:13:16;1145,733;20,660
2024/03/31 08:13:16;1145,733;20,653
2024/03/31 09:13:16;1146,142;20,670
2024/03/31 10:13:16;1146,142;20,660
2024/03/31 11:13:16;1145,733;20,660
2024/03/31 12:13:16;1145,150;20,653
2024/03/31 13:13:16;1144,275;20,660
2024/03/31 14:13:16;1143,225;20,660
2024/03/31 15:13:16;1142,350;20,670
2024/03/31 16:13:16;1142,058;20,683
2024/03/31 17:13:16;1141,592;20,670
2024/03/31 18:13:16;1141,008;20,660
2024/03/31 19:13:16;1141,008;20,660
2024/03/31 20:13:16;1140,308;20,660
2024/03/31 21:13:16;1140,892;20,653
2024/03/31 22:13:16;1140,425;20,653
2024/03/31 23:13:16;1140,133;20,660
2024/04/01 00:13:16;1139,258;20,670
2024/04/01 01:13:16;1139,142;20,660
2024/04/01 02:13:16;1138,383;20,660
2024/04/01 03:13:16;1137,683;20,660
2024/04/01 04:13:16;1137,508;20,670
2024/04/01 05:13:16;1137,800;20,660
2024/04/01 06:13:16;1137,683;20,670
2024/04/01 07:13:16;1137,975;20,660
2024/04/01 08:13:16;1137,683;20,660
2024/04/01 09:13:16;1137,800;20,653
2024/04/01 10:13:16;1137,683;20,660
2024/04/01 11:13:16;1137,217;20,653
2024/04/01 12:13:16;1136,633;20,653
2024/04/01 13:13:16;1135,467;20,660
2024/04/01 14:13:16;1135,058;20,653
2024/04/01 15:13:16;1134,008;20,653
2024/04/01 16:13:16;1133,717;20,660
2024/04/01 17:13:16;1133,425;20,670
2024/04/01 18:13:16;1133,308;20,660
2024/04/01 19:13:16;1132,725;20,653
2024/04/01 20:13:16;1132,550;20,670
2024/04/01 21:13:16;1131,850;20,653
2024/04/01 22:13:16;1131,092;20,653
2024/04/01 23:13:16;1130,683;20,660
2024/04/02 00:13:16;1130,100;20,660
2024/04/02 01:13:16;1129,050;20,653
2024/04/02 02:13:16;1128,642;20,670
2024/04/02 03:13:16;1127,883;20,670
2024/04/02 04:13:16;1127,708;20,660
2024/04/02 05:13:16;1129,050;20,660
2024/04/02 06:13:16;1129,342;20,653
2024/04/02 07:13:16;1129,517;20,653
2024/04/02 08:13:16;1128,642;20,677
2024/04/02 09:13:16;1128,467;20,660
2024/04/02 10:13:16;1127,592;20,660
2024/04/02 11:13:16;1126,717;20,660
2024/04/02 12:13:16;1125,842;20,660
2024/04/02 13:13:16;1124,383;20,670
2024/04/02 14:13:16;1123,800;20,660
2024/04/02 15:13:16;1123,217;20,660
2024/04/02 16:13:16;1122,167;20,660
2024/04/02 17:13:16;1122,167;20,660
2024/04/02 18:13:16;1121,758;20,660
2024/04/02 19:13:16;1122,167;20,660
2024/04/02 20:13:16;1122,633;20,660
2024/04/02 21:13:16;1122,750;20,660
2024/04/02 22:13:16;1122,458;20,670
2024/04/02 23:13:16;1122,342;20,660
2024/04/03 00:13:16;1122,342;20,660
2024/04/03 01:13:16;1122,633;20,670
2024/04/03 02:13:16;1121,758;20,670
2024/04/03 03:13:16;1122,458;20,660
2024/04/03 04:13:16;1123,508;20,660
2024/04/03 05:13:16;1123,625;20,670
2024/04/03 06:13:16;1124,092;20,670
2024/04/03 07:13:16;1124,675;20,670
2024/04/03 08:13:16;1124,792;20,660
2024/04/03 09:13:16;1123,917;20,660
2024/04/03 10:13:16;1124,675;20,660
2024/04/03 11:13:16;1124,792;20,670
2024/04/03 12:13:16;1124,383;20,677
2024/04/03 13:13:16;1123,625;20,660
2024/04/03 14:13:16;1122,925;20,677
2024/04/03 15:13:16;1121,875;20,670
2024/04/03 16:13:16;1121,583;20,660
2024/04/03 17:13:16;1121,467;20,670
2024/04/03 18:13:16;1121,175;20,677
2024/04/03 19:13:16;1122,167;20,660
2024/04/03 20:13:16;1122,458;20,660
2024/04/03 21:13:16;1123,217;20,670
2024/04/03 22:13:16;1123,625;20,653
2024/04/03 23:13:16;1124,500;20,677
2024/04/04 00:13:16;1124,675;20,677
2024/04/04 01:13:16;1124,675;20,660
2024/04/04 02:13:16;1124,383;20,670
2024/04/04 03:13:16;1124,383;20,670
2024/04/04 04:13:16;1124,792;20,677
2024/04/04 05:13:16;1125,258;20,677
2024/04/04 06:13:16;1124,967;20,670
2024/04/04 07:13:16;1125,842;20,677
2024/04/04 08:13:16;1126,425;20,677
2024/04/04 09:13:16;1126,133;20,670
2024/04/04 10:13:16;1126,425;20,670
2024/04/04 11:13:16;1125,958;20,670
2024/04/04 12:13:16;1125,375;20,670
2024/04/04 13:13:16;1124,967;20,677
2024/04/04 14:13:16;1124,092;20,693
2024/04/04 15:13:16;1123,625;20,670
2024/04/04 16:13:16;1123,042;20,670
2024/04/04 17:13:16;1122,750;20,677
2024/04/04 18:13:16;1122,925;20,670
2024/04/04 19:13:16;1123,625;20,677
2024/04/04 20:13:16;1123,800;20,670
2024/04/04 21:13:16;1124,792;20,670
2024/04/04 22:13:16;1124,967;20,683
2024/04/04 23:13:16;1124,792;20,670
2024/04/05 00:13:16;1124,500;20,683
2024/04/05 01:13:16;1124,208;20,677
2024/04/05 02:13:16;1124,092;20,677
2024/04/05 03:13:16;1124,092;20,683
2024/04/05 04:13:16;1124,383;20,683
2024/04/05 05:13:16;1124,500;20,683
2024/04/05 06:13:16;1125,258;20,670
2024/04/05 07:13:16;1125,667;20,693
2024/04/05 08:13:16;1126,425;20,683
2024/04/05 09:13:16;1126,542;20,683
2024/04/05 10:13:16;1128,350;20,693
2024/04/05 11:13:16;1127,708;20,683
2024/04/05 12:13:16;1126,717;20,683
2024/04/05 13:13:16;1126,133;20,677
2024/04/05 14:13:16;1125,375;20,683
2024/04/05 15:13:16;1124,675;20,670
2024/04/05 16:13:16;1124,208;20,683
2024/04/05 17:13:16;1124,092;20,683
2024/04/05 18:13:16;1123,625;20,683
2024/04/05 19:13:16;1123,508;20,700
2024/04/05 20:13:16;1124,092;20,693
2024/04/05 21:13:16;1124,500;20,693
2024/04/05 22:13:16;1124,792;20,693
2024/04/05 23:13:16;1124,792;20,693
2024/04/06 00:13:16;1124,500;20,677
2024/04/06 01:13:16;1124,208;20,677
2024/04/06 02:13:16;1124,383;20,700
2024/04/06 03:13:16;1124,092;20,693
2024/04/06 04:13:16;1124,383;20,683
2024/04/06 05:13:16;1124,500;20,700
2024/04/06 06:13:16;1125,083;20,693
2024/04/06 07:13:16;1124,792;20,693
2024/04/06 08:13:16;1124,967;20,683
2024/04/06 09:13:16;1124,967;20,693
2024/04/06 10:13:16;1125,083;20,693
2024/04/06 11:13:16;1124,675;20,683
2024/04/06 12:13:16;1124,500;20,693
2024/04/06 13:13:16;1123,917;20,693
2024/04/06 14:13:16;1122,925;20,693
2024/04/06 15:13:16;1122,342;20,693
2024/04/06 16:13:16;1121,175;20,693
2024/04/06 17:13:16;1121,175;20,683
2024/04/06 18:13:16;1120,417;20,683
2024/04/06 19:13:16;1120,300;20,693
2024/04/06 20:13:16;1120,300;20,693
2024/04/06 21:13:16;1120,417;20,693
2024/04/06 22:13:16;1120,300;20,700
2024/04/06 23:13:16;1120,008;20,693
2024/04/07 00:13:16;1119,717;20,683
2024/04/07 01:13:16;1118,958;20,693
2024/04/07 02:13:16;1118,375;20,693
2024/04/07 03:13:16;1117,967;20,700
2024/04/07 04:13:16;1117,792;20,683
2024/04/07 05:13:16;1118,083;20,693
2024/04/07 06:13:16;1118,958;20,693
2024/04/07 07:13:16;1120,008;20,683
2024/04/07 08:13:16;1119,542;20,693
2024/04/07 09:13:16;1120,125;20,683
2024/04/07 10:13:16;1120,592;20,693
2024/04/07 11:13:16;1120,592;20,693
2024/04/07 12:13:16;1120,125;20,693
2024/04/07 13:13:16;1119,717;20,693
2024/04/07 14:13:16;1118,550;20,693
2024/04/07 15:13:16;1118,550;20,693
2024/04/07 16:13:16;1118,083;20,693
2024/04/07 17:13:16;1118,083;20,677
2024/04/07 18:13:16;1117,967;20,693
2024/04/07 19:13:16;1117,675;20,700
2024/04/07 20:13:16;1117,675;20,700
2024/04/07 21:13:16;1117,967;20,693
2024/04/07 22:13:16;1118,083;20,700
2024/04/07 23:13:16;1117,967;20,700
2024/04/08 00:13:16;1117,500;20,700
2024/04/08 01:13:16;1117,092;20,700
2024/04/08 02:13:16;1116,508;20,693
2024/04/08 03:13:16;1116,217;20,700
2024/04/08 04:13:16;1116,508;20,693
2024/04/08 05:13:16;1116,917;20,693
2024/04/08 06:13:16;1117,383;20,693
2024/04/08 07:13:16;1117,675;20,693
2024/04/08 08:13:16;1118,083;20,700
2024/04/08 09:13:16;1118,375;20,700
2024/04/08 10:13:16;1118,667;20,693
2024/04/08 11:13:16;1118,958;20,693
2024/04/08 12:13:16;1118,842;20,693
2024/04/08 13:13:16;1118,842;20,700
2024/04/08 14:13:16;1117,792;20,700
2024/04/08 15:13:16;1116,800;20,693
2024/04/08 16:13:16;1116,800;20,707
2024/04/08 17:13:16;1116,917;20,700
2024/04/08 18:13:16;1117,208;20,693
2024/04/08 19:13:16;1116,800;20,700
2024/04/08 20:13:16;1116,800;20,700
2024/04/08 21:13:16;1116,508;20,707
2024/04/08 22:13:16;1116,625;20,717
2024/04/08 23:13:16;1116,042;20,693
2024/04/09 00:13:16;1115,167;20,700
2024/04/09 01:13:16;1114,583;20,700
2024/04/09 02:13:16;1114,175;20,707
2024/04/09 03:13:16;1112,833;20,707
2024/04/09 04:13:16;1111,492;20,700
2024/04/09 05:13:16;1111,667;20,693
2024/04/09 06:13:16;1112,250;20,693
2024/04/09 07:13:16;1112,367;20,707
2024/04/09 08:13:16;1112,950;20,717
2024/04/09 09:13:16;1112,833;20,700
2024/04/09 10:13:16;1112,367;20,707
2024/04/09 11:13:16;1113,125;20,700
2024/04/09 12:13:16;1112,367;20,707
2024/04/09 13:13:16;1111,958;20,693
2024/04/09 14:13:16;1111,492;20,707
2024/04/09 15:13:16;1111,200;20,707
2024/04/09 16:13:16;1110,500;20,707
2024/04/09 17:13:16;1109,917;20,717
2024/04/09 18:13:16;1109,158;20,707
2024/04/09 19:13:16;1109,333;20,700
2024/04/09 20:13:16;1109,333;20,717
2024/04/09 21:13:16;1108,867;20,700
2024/04/09 22:13:16;1109,450;20,717
2024/04/09 23:13:16;1109,158;20,723
2024/04/10 00:13:16;1108,458;20,707
2024/04/10 01:13:16;1107,992;20,717
2024/04/10 02:13:16;1107,992;20,717
2024/04/10 03:13:16;1108,167;20,700
2024/04/10 04:13:16;1107,583;20,707
2024/04/10 05:13:16;1106,125;20,707
2024/04/10 06:13:16;1105,250;20,707
2024/04/10 07:13:16;1149,642;20,723
2024/04/10 08:13:16;1213,108;20,700
2024/04/10 09:13:16;1191,758;20,700
2024/04/10 10:13:16;1224,892;20,707
2024/04/10 11:13:16;1224,600;20,717
2024/04/10 12:13:16;1224,308;20,700
2024/04/10 13:13:16;1219,933;20,700
2024/04/10 14:13:16;1218,358;20,717
2024/04/10 15:13:16;1217,017;20,717
2024/04/10 16:13:16;1214,858;20,723
2024/04/10 17:13:16;1210,425;20,723
2024/04/10 18:13:16;1191,175;20,717
2024/04/10 19:13:16;1188,958;20,723
2024/04/10 20:13:16;1187,675;20,723
2024/04/10 21:13:16;1186,917;20,707
2024/04/10 22:13:16;1186,800;20,717
2024/04/10 23:13:16;1186,625;20,717
2024/04/11 00:13:16;1186,625;20,717
2024/04/11 01:13:16;1186,217;20,717
2024/04/11 02:13:16;1185,342;20,717
2024/04/11 03:13:16;1184,758;20,723
2024/04/11 04:13:16;1184,292;20,717
2024/04/11 05:13:16;1184,583;20,707
2024/04/11 06:13:16;1185,167;20,723
2024/04/11 07:13:16;1186,217;20,723
2024/04/11 08:13:16;1186,625;20,717
2024/04/11 09:13:16;1187,675;20,723
2024/04/11 10:13:16;1188,375;20,730
2024/04/11 11:13:16;1189,717;20,723
2024/04/11 12:13:16;1189,717;20,730
2024/04/11 13:13:16;1190,008;20,717
2024/04/11 14:13:16;1189,717;20,723
2024/04/11 15:13:16;1189,717;20,723
2024/04/11 16:13:16;1189,542;20,723
2024/04/11 17:13:16;1189,717;20,723
2024/04/11 18:13:16;1189,542;20,723
2024/04/11 19:13:16;1190,708;20,723
2024/04/11 20:13:16;1191,175;20,723
2024/04/11 21:13:16;1192,167;20,723
2024/04/11 22:13:16;1193,333;20,723
2024/04/11 23:13:16;1193,333;20,723
2024/04/12 00:13:16;1193,508;20,730
2024/04/12 01:13:16;1194,092;20,723
2024/04/12 02:13:16;1194,500;20,723
2024/04/12 03:13:16;1194,792;20,730
2024/04/12 04:13:16;1195,667;20,717
2024/04/12 05:13:16;1196,133;20,740
2024/04/12 06:13:16;1196,250;20,723
2024/04/12 07:13:16;1196,425;20,740
2024/04/12 08:13:16;1196,425;20,730
2024/04/12 09:13:16;1195,958;20,723
2024/04/12 10:13:16;1195,958;20,740
2024/04/12 11:13:16;1195,083;20,730
2024/04/12 12:13:16;1193,917;20,740
2024/04/12 13:13:16;1192,925;20,730
2024/04/12 14:13:16;1191,875;20,730
2024/04/12 15:13:16;1190,300;20,740
2024/04/12 16:13:16;1189,717;20,747
2024/04/12 17:13:16;1188,958;20,747
2024/04/12 18:13:16;1188,842;20,730
2024/04/12 19:13:16;1188,375;20,740
2024/04/12 20:13:16;1188,375;20,747
2024/04/12 21:13:16;1188,842;20,740
2024/04/12 22:13:16;1188,550;20,747
2024/04/12 23:13:16;1188,083;20,730
2024/04/13 00:13:16;1187,383;20,747
2024/04/13 01:13:16;1187,092;20,747
2024/04/13 02:13:16;1185,750;20,753
2024/04/13 03:13:16;1185,342;20,747
2024/04/13 04:13:16;1185,050;20,740
2024/04/13 05:13:16;1184,467;20,753
2024/04/13 06:13:16;1184,467;20,753
2024/04/13 07:13:16;1184,292;20,747
2024/04/13 08:13:16;1183,708;20,753
2024/04/13 09:13:16;1184,000;20,753
2024/04/13 10:13:16;1183,533;20,753
2024/04/13 11:13:16;1182,833;20,747
2024/04/13 12:13:16;1181,375;20,763
2024/04/13 13:13:16;1180,033;20,753
2024/04/13 14:13:16;1179,625;20,753
2024/04/13 15:13:16;1178,283;20,763
2024/04/13 16:13:16;1177,875;20,753
2024/04/13 17:13:16;1177,292;20,763
2024/04/13 18:13:16;1176,533;20,753
2024/04/13 19:13:16;1176,125;20,753
2024/04/13 20:13:16;1175,542;20,770
2024/04/13 21:13:16;1174,958;20,770
2024/04/13 22:13:16;1174,667;20,763
2024/04/13 23:13:16;1173,500;20,763
2024/04/14 00:13:16;1173,033;20,787
2024/04/14 01:13:16;1171,867;20,763
2024/04/14 02:13:16;1170,992;20,770
2024/04/14 03:13:16;1170,583;20,770
2024/04/14 04:13:16;1169,825;20,770
2024/04/14 05:13:16;1170,000;20,770
2024/04/14 06:13:16;1170,000;20,770
2024/04/14 07:13:16;1170,117;20,787
2024/04/14 08:13:16;1169,825;20,777
2024/04/14 09:13:16;1169,825;20,777
2024/04/14 10:13:16;1169,358;20,763
2024/04/14 11:13:16;1168,483;20,787
2024/04/14 12:13:16;1168,075;20,787
2024/04/14 13:13:16;1166,617;20,777
2024/04/14 14:13:16;1166,150;20,787
